# x_b f_b(xb) f_b_ohne(xb)
0.00171503 0.000868922 0.000857451
0.00171523 0.000868821 0.000857551
0.00171543 0.000868721 0.00085765
0.00171563 0.00086862 0.00085775
0.00171583 0.000868519 0.000857849
0.00171603 0.000868418 0.000857949
0.00171623 0.000868318 0.000858048
0.00171642 0.000868217 0.000858148
0.00171662 0.000868117 0.000858247
0.00171682 0.000868016 0.000858347
0.00171702 0.000867915 0.000858446
0.00171722 0.000867815 0.000858546
0.00171742 0.000867714 0.000858645
0.00171762 0.000867614 0.000858745
0.00171782 0.000867513 0.000858844
0.00171802 0.000867413 0.000858944
0.00171822 0.000867312 0.000859043
0.00171841 0.000867212 0.000859143
0.00171861 0.000867111 0.000859242
0.00171881 0.000867011 0.000859341
0.00171901 0.000866911 0.000859441
0.00171921 0.00086681 0.00085954
0.00171941 0.00086671 0.00085964
0.00171961 0.00086661 0.000859739
0.00171981 0.00086651 0.000859839
0.00172001 0.000866409 0.000859938
0.00172021 0.000866309 0.000860038
0.0017204 0.000866209 0.000860137
0.0017206 0.000866109 0.000860237
0.0017208 0.000866009 0.000860336
0.001721 0.000865909 0.000860436
0.0017212 0.000865808 0.000860535
0.0017214 0.000865708 0.000860635
0.0017216 0.000865608 0.000860734
0.0017218 0.000865508 0.000860834
0.001722 0.000865408 0.000860933
0.0017222 0.000865308 0.000861033
0.00172239 0.000865208 0.000861132
0.00172259 0.000865108 0.000861232
0.00172279 0.000865008 0.000861331
0.00172299 0.000864909 0.00086143
0.00172319 0.000864809 0.00086153
0.00172339 0.000864709 0.000861629
0.00172359 0.000864609 0.000861729
0.00172379 0.000864509 0.000861828
0.00172399 0.000864409 0.000861928
0.00172419 0.00086431 0.000862027
0.00172438 0.00086421 0.000862127
0.00172458 0.00086411 0.000862226
0.00172478 0.000864011 0.000862326
0.00172498 0.000863911 0.000862425
0.00172518 0.000863811 0.000862525
0.00172538 0.000863712 0.000862624
0.00172558 0.000863612 0.000862724
0.00172578 0.000863513 0.000862823
0.00172598 0.000863413 0.000862923
0.00172618 0.000863313 0.000863022
0.00172637 0.000863214 0.000863122
0.00172657 0.000863114 0.000863221
0.00172677 0.000863015 0.000863321
0.00172697 0.000862916 0.00086342
0.00172717 0.000862816 0.000863519
0.00172737 0.000862717 0.000863619
0.00172757 0.000862617 0.000863718
0.00172777 0.000862518 0.000863818
0.00172797 0.000862419 0.000863917
0.00172817 0.000862319 0.000864017
0.00172836 0.00086222 0.000864116
0.00172856 0.000862121 0.000864216
0.00172876 0.000862022 0.000864315
0.00172896 0.000861923 0.000864415
0.00172916 0.000861823 0.000864514
0.00172936 0.000861724 0.000864614
0.00172956 0.000861625 0.000864713
0.00172976 0.000861526 0.000864813
0.00172996 0.000861427 0.000864912
0.00173016 0.000861328 0.000865012
0.00173035 0.000861229 0.000865111
0.00173055 0.00086113 0.000865211
0.00173075 0.000861031 0.00086531
0.00173095 0.000860932 0.00086541
0.00173115 0.000860833 0.000865509
0.00173135 0.000860734 0.000865609
0.00173155 0.000860635 0.000865708
0.00173175 0.000860536 0.000865807
0.00173195 0.000860437 0.000865907
0.00173215 0.000860338 0.000866006
0.00173234 0.00086024 0.000866106
0.00173254 0.000860141 0.000866205
0.00173274 0.000860042 0.000866305
0.00173294 0.000859943 0.000866404
0.00173314 0.000859845 0.000866504
0.00173334 0.000859746 0.000866603
0.00173354 0.000859647 0.000866703
0.00173374 0.000859549 0.000866802
0.00173394 0.00085945 0.000866902
0.00173414 0.000859351 0.000867001
0.00173433 0.000859253 0.000867101
0.00173453 0.000859154 0.0008672
0.00173473 0.000859056 0.0008673
0.00173493 0.000858957 0.000867399
0.00173513 0.000858859 0.000867499
0.00173533 0.00085876 0.000867598
0.00173553 0.000858662 0.000867698
0.00173573 0.000858563 0.000867797
0.00173593 0.000858465 0.000867896
0.00173613 0.000858366 0.000867996
0.00173632 0.000858268 0.000868095
0.00173652 0.00085817 0.000868195
0.00173672 0.000858071 0.000868294
0.00173692 0.000857973 0.000868394
0.00173712 0.000857875 0.000868493
0.00173732 0.000857777 0.000868593
0.00173752 0.000857678 0.000868692
0.00173772 0.00085758 0.000868792
0.00173792 0.000857482 0.000868891
0.00173812 0.000857384 0.000868991
0.00173831 0.000857286 0.00086909
0.00173851 0.000857188 0.00086919
0.00173871 0.00085709 0.000869289
0.00173891 0.000856992 0.000869389
0.00173911 0.000856893 0.000869488
0.00173931 0.000856795 0.000869588
0.00173951 0.000856697 0.000869687
0.00173971 0.000856599 0.000869786
0.00173991 0.000856501 0.000869886
0.00174011 0.000856404 0.000869985
0.0017403 0.000856306 0.000870085
0.0017405 0.000856208 0.000870184
0.0017407 0.00085611 0.000870284
0.0017409 0.000856012 0.000870383
0.0017411 0.000855914 0.000870483
0.0017413 0.000855816 0.000870582
0.0017415 0.000855719 0.000870682
0.0017417 0.000855621 0.000870781
0.0017419 0.000855523 0.000870881
0.0017421 0.000855425 0.00087098
0.00174229 0.000855328 0.00087108
0.00174249 0.00085523 0.000871179
0.00174269 0.000855132 0.000871279
0.00174289 0.000855035 0.000871378
0.00174309 0.000854937 0.000871478
0.00174329 0.00085484 0.000871577
0.00174349 0.000854742 0.000871677
0.00174369 0.00088883 0.000871776
0.00174389 0.000888729 0.000871876
0.00174409 0.000888627 0.000871975
0.00174428 0.000888526 0.000872075
0.00174448 0.000888425 0.000872174
0.00174468 0.000888323 0.000872273
0.00174488 0.000888222 0.000872373
0.00174508 0.000888121 0.000872472
0.00174528 0.00088802 0.000872572
0.00174548 0.000887918 0.000872671
0.00174568 0.000887817 0.000872771
0.00174588 0.000887716 0.00087287
0.00174608 0.000887615 0.00087297
0.00174627 0.000887514 0.000873069
0.00174647 0.000887413 0.000873169
0.00174667 0.000887312 0.000873268
0.00174687 0.00088721 0.000873368
0.00174707 0.000887109 0.000873467
0.00174727 0.000887008 0.000873567
0.00174747 0.000886907 0.000873666
0.00174767 0.000886806 0.000873766
0.00174787 0.000886706 0.000873865
0.00174807 0.000886605 0.000873965
0.00174827 0.000886504 0.000874064
0.00174846 0.000886403 0.000874164
0.00174866 0.000886302 0.000874263
0.00174886 0.000886201 0.000874362
0.00174906 0.0008861 0.000874462
0.00174926 0.000886 0.000874561
0.00174946 0.000885899 0.000874661
0.00174966 0.000885798 0.00087476
0.00174986 0.000885697 0.00087486
0.00175006 0.000885597 0.000874959
0.00175026 0.000885496 0.000875059
0.00175045 0.000885395 0.000875158
0.00175065 0.000885295 0.000875258
0.00175085 0.000885194 0.000875357
0.00175105 0.000885093 0.000875457
0.00175125 0.000884993 0.000875556
0.00175145 0.000884892 0.000875656
0.00175165 0.000884792 0.000875755
0.00175185 0.000884691 0.000875855
0.00175205 0.000884591 0.000875954
0.00175225 0.00088449 0.000876054
0.00175244 0.00088439 0.000876153
0.00175264 0.00088429 0.000876253
0.00175284 0.000884189 0.000876352
0.00175304 0.000884089 0.000876451
0.00175324 0.000883989 0.000876551
0.00175344 0.000883888 0.00087665
0.00175364 0.000883788 0.00087675
0.00175384 0.000883688 0.000876849
0.00175404 0.000883587 0.000876949
0.00175424 0.000883487 0.000877048
0.00175443 0.000883387 0.000877148
0.00175463 0.000883287 0.000877247
0.00175483 0.000883187 0.000877347
0.00175503 0.000883087 0.000877446
0.00175523 0.000882986 0.000877546
0.00175543 0.000882886 0.000877645
0.00175563 0.000882786 0.000877745
0.00175583 0.000882686 0.000877844
0.00175603 0.000882586 0.000877944
0.00175623 0.000882486 0.000878043
0.00175642 0.000882386 0.000878143
0.00175662 0.000882286 0.000878242
0.00175682 0.000882186 0.000878342
0.00175702 0.000882087 0.000878441
0.00175722 0.000881987 0.000878541
0.00175742 0.000881887 0.00087864
0.00175762 0.000881787 0.000878739
0.00175782 0.000881687 0.000878839
0.00175802 0.000881587 0.000878938
0.00175822 0.000881488 0.000879038
0.00175841 0.000881388 0.000879137
0.00175861 0.000881288 0.000879237
0.00175881 0.000881188 0.000879336
0.00175901 0.000881089 0.000879436
0.00175921 0.000880989 0.000879535
0.00175941 0.000880889 0.000879635
0.00175961 0.00088079 0.000879734
0.00175981 0.00088069 0.000879834
0.00176001 0.000880591 0.000879933
0.00176021 0.000880491 0.000880033
0.0017604 0.000880392 0.000880132
0.0017606 0.000880292 0.000880232
0.0017608 0.000880193 0.000880331
0.001761 0.000880093 0.000880431
0.0017612 0.000879994 0.00088053
0.0017614 0.000879894 0.00088063
0.0017616 0.000879795 0.000880729
0.0017618 0.000879696 0.000880828
0.001762 0.000879596 0.000880928
0.0017622 0.000879497 0.000881027
0.00176239 0.000879398 0.000881127
0.00176259 0.000879298 0.000881226
0.00176279 0.000879199 0.000881326
0.00176299 0.0008791 0.000881425
0.00176319 0.000879001 0.000881525
0.00176339 0.000878902 0.000881624
0.00176359 0.000878802 0.000881724
0.00176379 0.000878703 0.000881823
0.00176399 0.000878604 0.000881923
0.00176419 0.000878505 0.000882022
0.00176438 0.000878406 0.000882122
0.00176458 0.000878307 0.000882221
0.00176478 0.000878208 0.000882321
0.00176498 0.000878109 0.00088242
0.00176518 0.00087801 0.00088252
0.00176538 0.000877911 0.000882619
0.00176558 0.000877812 0.000882719
0.00176578 0.000877713 0.000882818
0.00176598 0.000877614 0.000882917
0.00176618 0.000877515 0.000883017
0.00176637 0.000877417 0.000883116
0.00176657 0.000877318 0.000883216
0.00176677 0.000877219 0.000883315
0.00176697 0.00087712 0.000883415
0.00176717 0.000877021 0.000883514
0.00176737 0.000876923 0.000883614
0.00176757 0.000876824 0.000883713
0.00176777 0.000876725 0.000883813
0.00176797 0.000876627 0.000883912
0.00176817 0.000876528 0.000884012
0.00176836 0.000876429 0.000884111
0.00176856 0.000876331 0.000884211
0.00176876 0.000876232 0.00088431
0.00176896 0.000876134 0.00088441
0.00176916 0.000876035 0.000884509
0.00176936 0.000875937 0.000884609
0.00176956 0.000875838 0.000884708
0.00176976 0.00087574 0.000884808
0.00176996 0.000875641 0.000884907
0.00177016 0.000875543 0.000885007
0.00177035 0.000875444 0.000885106
0.00177055 0.000875346 0.000885205
0.00177075 0.000875248 0.000885305
0.00177095 0.000875149 0.000885404
0.00177115 0.000875051 0.000885504
0.00177135 0.000874953 0.000885603
0.00177155 0.000874854 0.000885703
0.00177175 0.000874756 0.000885802
0.00177195 0.000874658 0.000885902
0.00177215 0.00087456 0.000886001
0.00177234 0.000874461 0.000886101
0.00177254 0.000874363 0.0008862
0.00177274 0.000874265 0.0008863
0.00177294 0.000874167 0.000886399
0.00177314 0.000874069 0.000886499
0.00177334 0.000873971 0.000886598
0.00177354 0.000873873 0.000886698
0.00177374 0.000873775 0.000886797
0.00177394 0.000873677 0.000886897
0.00177414 0.000873579 0.000886996
0.00177433 0.000873481 0.000887096
0.00177453 0.000873383 0.000887195
0.00177473 0.000873285 0.000887294
0.00177493 0.000873187 0.000887394
0.00177513 0.000873089 0.000887493
0.00177533 0.000872991 0.000887593
0.00177553 0.000872894 0.000887692
0.00177573 0.000872796 0.000887792
0.00177593 0.000872698 0.000887891
0.00177612 0.0008726 0.000887991
0.00177632 0.000872503 0.00088809
0.00177652 0.000872405 0.00088819
0.00177672 0.000872307 0.000888289
0.00177692 0.000872209 0.000888389
0.00177712 0.000872112 0.000888488
0.00177732 0.000872014 0.000888588
0.00177752 0.000905452 0.000888687
0.00177772 0.00090535 0.000888787
0.00177792 0.000905249 0.000888886
0.00177811 0.000905148 0.000888986
0.00177831 0.000905047 0.000889085
0.00177851 0.000904945 0.000889185
0.00177871 0.000904844 0.000889284
0.00177891 0.000904743 0.000889384
0.00177911 0.000904642 0.000889483
0.00177931 0.00090454 0.000889583
0.00177951 0.000904439 0.000889682
0.00177971 0.000904338 0.000889781
0.00177991 0.000904237 0.000889881
0.0017801 0.000904136 0.00088998
0.0017803 0.000904035 0.00089008
0.0017805 0.000903934 0.000890179
0.0017807 0.000903833 0.000890279
0.0017809 0.000903732 0.000890378
0.0017811 0.000903631 0.000890478
0.0017813 0.00090353 0.000890577
0.0017815 0.000903429 0.000890677
0.0017817 0.000903328 0.000890776
0.0017819 0.000903227 0.000890876
0.00178209 0.000903127 0.000890975
0.00178229 0.000903026 0.000891075
0.00178249 0.000902925 0.000891174
0.00178269 0.000902824 0.000891274
0.00178289 0.000902723 0.000891373
0.00178309 0.000902623 0.000891473
0.00178329 0.000902522 0.000891572
0.00178349 0.000902421 0.000891672
0.00178369 0.000902321 0.000891771
0.00178389 0.00090222 0.00089187
0.00178408 0.000902119 0.00089197
0.00178428 0.000902019 0.000892069
0.00178448 0.000901918 0.000892169
0.00178468 0.000901818 0.000892268
0.00178488 0.000901717 0.000892368
0.00178508 0.000901617 0.000892467
0.00178528 0.000901516 0.000892567
0.00178548 0.000901416 0.000892666
0.00178568 0.000901315 0.000892766
0.00178588 0.000901215 0.000892865
0.00178607 0.000901114 0.000892965
0.00178627 0.000901014 0.000893064
0.00178647 0.000900914 0.000893164
0.00178667 0.000900813 0.000893263
0.00178687 0.000900713 0.000893363
0.00178707 0.000900613 0.000893462
0.00178727 0.000900513 0.000893562
0.00178747 0.000900412 0.000893661
0.00178767 0.000900312 0.000893761
0.00178787 0.000900212 0.00089386
0.00178806 0.000900112 0.000893959
0.00178826 0.000900012 0.000894059
0.00178846 0.000899911 0.000894158
0.00178866 0.000899811 0.000894258
0.00178886 0.000899711 0.000894357
0.00178906 0.000899611 0.000894457
0.00178926 0.000899511 0.000894556
0.00178946 0.000899411 0.000894656
0.00178966 0.000899311 0.000894755
0.00178986 0.000899211 0.000894855
0.00179005 0.000899111 0.000894954
0.00179025 0.000899011 0.000895054
0.00179045 0.000898911 0.000895153
0.00179065 0.000898812 0.000895253
0.00179085 0.000898712 0.000895352
0.00179105 0.000898612 0.000895452
0.00179125 0.000898512 0.000895551
0.00179145 0.000898412 0.000895651
0.00179165 0.000898312 0.00089575
0.00179185 0.000898213 0.00089585
0.00179204 0.000898113 0.000895949
0.00179224 0.000898013 0.000896048
0.00179244 0.000897914 0.000896148
0.00179264 0.000897814 0.000896247
0.00179284 0.000897714 0.000896347
0.00179304 0.000897615 0.000896446
0.00179324 0.000897515 0.000896546
0.00179344 0.000897415 0.000896645
0.00179364 0.000897316 0.000896745
0.00179384 0.000897216 0.000896844
0.00179403 0.000897117 0.000896944
0.00179423 0.000897017 0.000897043
0.00179443 0.000896918 0.000897143
0.00179463 0.000896818 0.000897242
0.00179483 0.000896719 0.000897342
0.00179503 0.00089662 0.000897441
0.00179523 0.00089652 0.000897541
0.00179543 0.000896421 0.00089764
0.00179563 0.000896322 0.00089774
0.00179583 0.000896222 0.000897839
0.00179602 0.000896123 0.000897939
0.00179622 0.000896024 0.000898038
0.00179642 0.000895924 0.000898138
0.00179662 0.000895825 0.000898237
0.00179682 0.000895726 0.000898336
0.00179702 0.000895627 0.000898436
0.00179722 0.000895528 0.000898535
0.00179742 0.000895429 0.000898635
0.00179762 0.000895329 0.000898734
0.00179782 0.00089523 0.000898834
0.00179801 0.000895131 0.000898933
0.00179821 0.000895032 0.000899033
0.00179841 0.000894933 0.000899132
0.00179861 0.000894834 0.000899232
0.00179881 0.000894735 0.000899331
0.00179901 0.000894636 0.000899431
0.00179921 0.000894537 0.00089953
0.00179941 0.000894438 0.00089963
0.00179961 0.00089434 0.000899729
0.00179981 0.000894241 0.000899829
0.0018 0.000894142 0.000899928
0.0018002 0.000894043 0.000900028
0.0018004 0.000893944 0.000900127
0.0018006 0.000893845 0.000900227
0.0018008 0.000893747 0.000900326
0.001801 0.000893648 0.000900425
0.0018012 0.000893549 0.000900525
0.0018014 0.000893451 0.000900624
0.0018016 0.000893352 0.000900724
0.0018018 0.000893253 0.000900823
0.00180199 0.000893155 0.000900923
0.00180219 0.000893056 0.000901022
0.00180239 0.000892957 0.000901122
0.00180259 0.000892859 0.000901221
0.00180279 0.00089276 0.000901321
0.00180299 0.000892662 0.00090142
0.00180319 0.000892563 0.00090152
0.00180339 0.000892465 0.000901619
0.00180359 0.000892366 0.000901719
0.00180379 0.000892268 0.000901818
0.00180398 0.000892169 0.000901918
0.00180418 0.000892071 0.000902017
0.00180438 0.000891973 0.000902117
0.00180458 0.000891874 0.000902216
0.00180478 0.000891776 0.000902316
0.00180498 0.000891678 0.000902415
0.00180518 0.000891579 0.000902514
0.00180538 0.000891481 0.000902614
0.00180558 0.000891383 0.000902713
0.00180578 0.000891285 0.000902813
0.00180597 0.000891187 0.000902912
0.00180617 0.000891088 0.000903012
0.00180637 0.00089099 0.000903111
0.00180657 0.000890892 0.000903211
0.00180677 0.000890794 0.00090331
0.00180697 0.000890696 0.00090341
0.00180717 0.000890598 0.000903509
0.00180737 0.0008905 0.000903609
0.00180757 0.000890402 0.000903708
0.00180777 0.000890304 0.000903808
0.00180796 0.000890206 0.000903907
0.00180816 0.000890108 0.000904007
0.00180836 0.00089001 0.000904106
0.00180856 0.000889912 0.000904206
0.00180876 0.000889814 0.000904305
0.00180896 0.000889716 0.000904405
0.00180916 0.000889618 0.000904504
0.00180936 0.000889521 0.000904604
0.00180956 0.000889423 0.000904703
0.00180976 0.000889325 0.000904802
0.00180995 0.000889227 0.000904902
0.00181015 0.000889129 0.000905001
0.00181035 0.000889032 0.000905101
0.00181055 0.000888934 0.0009052
0.00181075 0.000921756 0.0009053
0.00181095 0.000921655 0.000905399
0.00181115 0.000921554 0.000905499
0.00181135 0.000921452 0.000905598
0.00181155 0.000921351 0.000905698
0.00181175 0.00092125 0.000905797
0.00181194 0.000921149 0.000905897
0.00181214 0.000921048 0.000905996
0.00181234 0.000920947 0.000906096
0.00181254 0.000920846 0.000906195
0.00181274 0.000920744 0.000906295
0.00181294 0.000920643 0.000906394
0.00181314 0.000920542 0.000906494
0.00181334 0.000920441 0.000906593
0.00181354 0.00092034 0.000906692
0.00181374 0.000920239 0.000906792
0.00181393 0.000920138 0.000906891
0.00181413 0.000920038 0.000906991
0.00181433 0.000919937 0.00090709
0.00181453 0.000919836 0.00090719
0.00181473 0.000919735 0.000907289
0.00181493 0.000919634 0.000907389
0.00181513 0.000919533 0.000907488
0.00181533 0.000919433 0.000907588
0.00181553 0.000919332 0.000907687
0.00181573 0.000919231 0.000907787
0.00181593 0.00091913 0.000907886
0.00181612 0.00091903 0.000907986
0.00181632 0.000918929 0.000908085
0.00181652 0.000918828 0.000908185
0.00181672 0.000918728 0.000908284
0.00181692 0.000918627 0.000908384
0.00181712 0.000918526 0.000908483
0.00181732 0.000918426 0.000908583
0.00181752 0.000918325 0.000908682
0.00181772 0.000918225 0.000908781
0.00181792 0.000918124 0.000908881
0.00181811 0.000918024 0.00090898
0.00181831 0.000917923 0.00090908
0.00181851 0.000917823 0.000909179
0.00181871 0.000917723 0.000909279
0.00181891 0.000917622 0.000909378
0.00181911 0.000917522 0.000909478
0.00181931 0.000917421 0.000909577
0.00181951 0.000917321 0.000909677
0.00181971 0.000917221 0.000909776
0.00181991 0.000917121 0.000909876
0.0018201 0.00091702 0.000909975
0.0018203 0.00091692 0.000910075
0.0018205 0.00091682 0.000910174
0.0018207 0.00091672 0.000910274
0.0018209 0.000916619 0.000910373
0.0018211 0.000916519 0.000910473
0.0018213 0.000916419 0.000910572
0.0018215 0.000916319 0.000910672
0.0018217 0.000916219 0.000910771
0.0018219 0.000916119 0.00091087
0.00182209 0.000916019 0.00091097
0.00182229 0.000915919 0.000911069
0.00182249 0.000915819 0.000911169
0.00182269 0.000915719 0.000911268
0.00182289 0.000915619 0.000911368
0.00182309 0.000915519 0.000911467
0.00182329 0.000915419 0.000911567
0.00182349 0.000915319 0.000911666
0.00182369 0.000915219 0.000911766
0.00182389 0.00091512 0.000911865
0.00182408 0.00091502 0.000911965
0.00182428 0.00091492 0.000912064
0.00182448 0.00091482 0.000912164
0.00182468 0.00091472 0.000912263
0.00182488 0.000914621 0.000912363
0.00182508 0.000914521 0.000912462
0.00182528 0.000914421 0.000912562
0.00182548 0.000914322 0.000912661
0.00182568 0.000914222 0.000912761
0.00182588 0.000914122 0.00091286
0.00182607 0.000914023 0.00091296
0.00182627 0.000913923 0.000913059
0.00182647 0.000913824 0.000913158
0.00182667 0.000913724 0.000913258
0.00182687 0.000913624 0.000913357
0.00182707 0.000913525 0.000913457
0.00182727 0.000913426 0.000913556
0.00182747 0.000913326 0.000913656
0.00182767 0.000913227 0.000913755
0.00182787 0.000913127 0.000913855
0.00182806 0.000913028 0.000913954
0.00182826 0.000912928 0.000914054
0.00182846 0.000912829 0.000914153
0.00182866 0.00091273 0.000914253
0.00182886 0.000912631 0.000914352
0.00182906 0.000912531 0.000914452
0.00182926 0.000912432 0.000914551
0.00182946 0.000912333 0.000914651
0.00182966 0.000912234 0.00091475
0.00182986 0.000912134 0.00091485
0.00183005 0.000912035 0.000914949
0.00183025 0.000911936 0.000915049
0.00183045 0.000911837 0.000915148
0.00183065 0.000911738 0.000915247
0.00183085 0.000911639 0.000915347
0.00183105 0.00091154 0.000915446
0.00183125 0.000911441 0.000915546
0.00183145 0.000911342 0.000915645
0.00183165 0.000911243 0.000915745
0.00183185 0.000911144 0.000915844
0.00183204 0.000911045 0.000915944
0.00183224 0.000910946 0.000916043
0.00183244 0.000910847 0.000916143
0.00183264 0.000910748 0.000916242
0.00183284 0.000910649 0.000916342
0.00183304 0.00091055 0.000916441
0.00183324 0.000910451 0.000916541
0.00183344 0.000910353 0.00091664
0.00183364 0.000910254 0.00091674
0.00183384 0.000910155 0.000916839
0.00183403 0.000910056 0.000916939
0.00183423 0.000909958 0.000917038
0.00183443 0.000909859 0.000917138
0.00183463 0.00090976 0.000917237
0.00183483 0.000909662 0.000917336
0.00183503 0.000909563 0.000917436
0.00183523 0.000909464 0.000917535
0.00183543 0.000909366 0.000917635
0.00183563 0.000909267 0.000917734
0.00183583 0.000909169 0.000917834
0.00183602 0.00090907 0.000917933
0.00183622 0.000908972 0.000918033
0.00183642 0.000908873 0.000918132
0.00183662 0.000908775 0.000918232
0.00183682 0.000908676 0.000918331
0.00183702 0.000908578 0.000918431
0.00183722 0.000908479 0.00091853
0.00183742 0.000908381 0.00091863
0.00183762 0.000908283 0.000918729
0.00183782 0.000908184 0.000918829
0.00183801 0.000908086 0.000918928
0.00183821 0.000907988 0.000919028
0.00183841 0.000907889 0.000919127
0.00183861 0.000907791 0.000919227
0.00183881 0.000907693 0.000919326
0.00183901 0.000907595 0.000919426
0.00183921 0.000907496 0.000919525
0.00183941 0.000907398 0.000919624
0.00183961 0.0009073 0.000919724
0.00183981 0.000907202 0.000919823
0.00184 0.000907104 0.000919923
0.0018402 0.000907006 0.000920022
0.0018404 0.000906908 0.000920122
0.0018406 0.00090681 0.000920221
0.0018408 0.000906712 0.000920321
0.001841 0.000906614 0.00092042
0.0018412 0.000906516 0.00092052
0.0018414 0.000906418 0.000920619
0.0018416 0.00090632 0.000920719
0.00184179 0.000906222 0.000920818
0.00184199 0.000906124 0.000920918
0.00184219 0.000906026 0.000921017
0.00184239 0.000905928 0.000921117
0.00184259 0.000905831 0.000921216
0.00184279 0.000905733 0.000921316
0.00184299 0.000905635 0.000921415
0.00184319 0.000905537 0.000921515
0.00184339 0.000937777 0.000921614
0.00184359 0.000937675 0.000921713
0.00184378 0.000937574 0.000921813
0.00184398 0.000937473 0.000921912
0.00184418 0.000937372 0.000922012
0.00184438 0.000937271 0.000922111
0.00184458 0.00093717 0.000922211
0.00184478 0.000937069 0.00092231
0.00184498 0.000936968 0.00092241
0.00184518 0.000936867 0.000922509
0.00184538 0.000936766 0.000922609
0.00184558 0.000936665 0.000922708
0.00184577 0.000936564 0.000922808
0.00184597 0.000936463 0.000922907
0.00184617 0.000936362 0.000923007
0.00184637 0.000936261 0.000923106
0.00184657 0.00093616 0.000923206
0.00184677 0.000936059 0.000923305
0.00184697 0.000935958 0.000923405
0.00184717 0.000935857 0.000923504
0.00184737 0.000935757 0.000923604
0.00184757 0.000935656 0.000923703
0.00184776 0.000935555 0.000923802
0.00184796 0.000935454 0.000923902
0.00184816 0.000935354 0.000924001
0.00184836 0.000935253 0.000924101
0.00184856 0.000935152 0.0009242
0.00184876 0.000935052 0.0009243
0.00184896 0.000934951 0.000924399
0.00184916 0.00093485 0.000924499
0.00184936 0.00093475 0.000924598
0.00184956 0.000934649 0.000924698
0.00184975 0.000934549 0.000924797
0.00184995 0.000934448 0.000924897
0.00185015 0.000934348 0.000924996
0.00185035 0.000934247 0.000925096
0.00185055 0.000934147 0.000925195
0.00185075 0.000934046 0.000925295
0.00185095 0.000933946 0.000925394
0.00185115 0.000933846 0.000925494
0.00185135 0.000933745 0.000925593
0.00185155 0.000933645 0.000925693
0.00185174 0.000933544 0.000925792
0.00185194 0.000933444 0.000925892
0.00185214 0.000933344 0.000925991
0.00185234 0.000933244 0.00092609
0.00185254 0.000933143 0.00092619
0.00185274 0.000933043 0.000926289
0.00185294 0.000932943 0.000926389
0.00185314 0.000932843 0.000926488
0.00185334 0.000932743 0.000926588
0.00185354 0.000932643 0.000926687
0.00185373 0.000932542 0.000926787
0.00185393 0.000932442 0.000926886
0.00185413 0.000932342 0.000926986
0.00185433 0.000932242 0.000927085
0.00185453 0.000932142 0.000927185
0.00185473 0.000932042 0.000927284
0.00185493 0.000931942 0.000927384
0.00185513 0.000931842 0.000927483
0.00185533 0.000931742 0.000927583
0.00185553 0.000931642 0.000927682
0.00185572 0.000931543 0.000927782
0.00185592 0.000931443 0.000927881
0.00185612 0.000931343 0.000927981
0.00185632 0.000931243 0.00092808
0.00185652 0.000931143 0.000928179
0.00185672 0.000931043 0.000928279
0.00185692 0.000930944 0.000928378
0.00185712 0.000930844 0.000928478
0.00185732 0.000930744 0.000928577
0.00185752 0.000930645 0.000928677
0.00185771 0.000930545 0.000928776
0.00185791 0.000930445 0.000928876
0.00185811 0.000930346 0.000928975
0.00185831 0.000930246 0.000929075
0.00185851 0.000930146 0.000929174
0.00185871 0.000930047 0.000929274
0.00185891 0.000929947 0.000929373
0.00185911 0.000929848 0.000929473
0.00185931 0.000929748 0.000929572
0.00185951 0.000929649 0.000929672
0.0018597 0.000929549 0.000929771
0.0018599 0.00092945 0.000929871
0.0018601 0.00092935 0.00092997
0.0018603 0.000929251 0.00093007
0.0018605 0.000929152 0.000930169
0.0018607 0.000929052 0.000930268
0.0018609 0.000928953 0.000930368
0.0018611 0.000928854 0.000930467
0.0018613 0.000928754 0.000930567
0.0018615 0.000928655 0.000930666
0.00186169 0.000928556 0.000930766
0.00186189 0.000928457 0.000930865
0.00186209 0.000928357 0.000930965
0.00186229 0.000928258 0.000931064
0.00186249 0.000928159 0.000931164
0.00186269 0.00092806 0.000931263
0.00186289 0.000927961 0.000931363
0.00186309 0.000927862 0.000931462
0.00186329 0.000927763 0.000931562
0.00186349 0.000927663 0.000931661
0.00186368 0.000927564 0.000931761
0.00186388 0.000927465 0.00093186
0.00186408 0.000927366 0.00093196
0.00186428 0.000927267 0.000932059
0.00186448 0.000927169 0.000932159
0.00186468 0.00092707 0.000932258
0.00186488 0.000926971 0.000932358
0.00186508 0.000926872 0.000932457
0.00186528 0.000926773 0.000932556
0.00186548 0.000926674 0.000932656
0.00186567 0.000926575 0.000932755
0.00186587 0.000926476 0.000932855
0.00186607 0.000926378 0.000932954
0.00186627 0.000926279 0.000933054
0.00186647 0.00092618 0.000933153
0.00186667 0.000926081 0.000933253
0.00186687 0.000925983 0.000933352
0.00186707 0.000925884 0.000933452
0.00186727 0.000925785 0.000933551
0.00186747 0.000925687 0.000933651
0.00186766 0.000925588 0.00093375
0.00186786 0.000925489 0.00093385
0.00186806 0.000925391 0.000933949
0.00186826 0.000925292 0.000934049
0.00186846 0.000925194 0.000934148
0.00186866 0.000925095 0.000934248
0.00186886 0.000924997 0.000934347
0.00186906 0.000924898 0.000934447
0.00186926 0.0009248 0.000934546
0.00186946 0.000924701 0.000934645
